code	url	creator	created_t	last_modified_t	product_name	abbreviated_product_name	generic_name	quantity	packaging	packaging_tags	packaging_text	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutriscore_score	nutriscore_grade	nova_group	pnns_groups_1	pnns_groups_2	states	brand_owner	ecoscore_score_fr	ecoscore_grade_fr	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	-soluble-fiber_100g	-insoluble-fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
75747340016	https://world.openfoodfacts.org/product/0075747340016	roberto-frutti	1589007754	1589008746	castagne secche			250 g	plastica	plastica		azienda agricola Agriappennino	azienda-agricola-agriappennino			Italia	en:italy	Reggio Emilia	reggio-emilia	en:it-bio-009	en:organic,en:eu-organic,en:it-bio-009					Italia		en:Italy	castagne secche								0		0			0						unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded					https://static.openfoodfacts.org/images/products/007/574/734/0016/front_it.7.400.jpg	https://static.openfoodfacts.org/images/products/007/574/734/0016/front_it.7.200.jpg	https://static.openfoodfacts.org/images/products/007/574/734/0016/front_it.7.400.jpg	https://static.openfoodfacts.org/images/products/007/574/734/0016/front_it.7.200.jpg			https://static.openfoodfacts.org/images/products/007/574/734/0016/nutrition_it.10.400.jpg	https://static.openfoodfacts.org/images/products/007/574/734/0016/nutrition_it.10.200.jpg		330	1381		3.4	0																																			62	16									14			6				0.04	0.016																																																				
8001120751300	https://world.openfoodfacts.org/product/8001120751300	kiliweb	1534162176	1588956303	Passata di pomodoro		Passata di pomodoro	500 g	Brik,Tetrapak,C/PAP 84	brik,tetrapak,c-pap-84		COOP	coop	Generi alimentari, Salse, Salse di pomodoro	en:groceries,en:sauces,en:tomato-sauces	Italia	en:italy	Italia,Ravenna,Alfonsine	italia,ravenna,alfonsine	FSC	en:fsc	FSC-C014047	fsc-c014047			Italia,Bologna	COOP	France,Italie	pomodori, sale, correttore di acidità: acido citrico. Residuo secco 7% minimo. Pomodoro coltivato in Italia					100g	100		1	en:e330	0			0			2	b	3	Fat and sauces	Dressings and sauces	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				en:tomato-sauces	https://static.openfoodfacts.org/images/products/800/112/075/1300/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/800/112/075/1300/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/800/112/075/1300/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/800/112/075/1300/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/800/112/075/1300/ingredients_it.30.400.jpg	https://static.openfoodfacts.org/images/products/800/112/075/1300/ingredients_it.30.200.jpg	https://static.openfoodfacts.org/images/products/800/112/075/1300/nutrition_it.11.400.jpg	https://static.openfoodfacts.org/images/products/800/112/075/1300/nutrition_it.11.200.jpg	89		89		0.1	0																																			3.5	3									0.7			1.1				0.48	0.192																																												2								
8023678459200	https://world.openfoodfacts.org/product/8023678459200	segundo	1475497038	1588951060	Pesca Italiana		Boisson biologique de pêche	200 ml e	Brique,Carton,Bouchon,Plastique	brique,carton,bouchon,plastique		Isola Bio	isola-bio	Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits	en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages	Italie,Pêche d'Italie	en:italy,fr:peche-d-italie	Italie	italie	Ecológico,Ecológico UE,EU/non-EU Agriculture,FSC,FSC-C014047,IT-BIO-006,Fabricado en Italia,fr:ab-agriculture-biologique	en:organic,en:eu-organic,en:ab-agriculture-biologique,en:eu-non-eu-agriculture,en:fsc,en:fsc-c014047,en:it-bio-006,en:made-in-italy	FSC-C014047	fsc-c014047			France,Italie		Francia,Italia,España	Purée de pêche italienne (50%), eau, sirop d'agavé (13%), jus de citron.					200 ml	200		0		0			0			16	e	1	Beverages	Unsweetened beverages	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				en:fruit-based-beverages	https://static.openfoodfacts.org/images/products/802/367/845/9200/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/802/367/845/9200/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/802/367/845/9200/front_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/802/367/845/9200/front_fr.8.200.jpg	https://static.openfoodfacts.org/images/products/802/367/845/9200/ingredients_fr.9.400.jpg	https://static.openfoodfacts.org/images/products/802/367/845/9200/ingredients_fr.9.200.jpg	https://static.openfoodfacts.org/images/products/802/367/845/9200/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/802/367/845/9200/nutrition_fr.10.200.jpg	261		261		0	0																																			15	13									0.7			0				0	0																																				50								16								
8052787300738	https://world.openfoodfacts.org/product/8052787300738	openfoodfacts-contributors	1588788897	1588789061	orto d'autore 100% frutta frutti di bosco			340 g	vetro	vetro		orto d'autore	orto-d-autore	Cibi e bevande a base vegetale, Cibi a base vegetale, Spalmabili, Colazioni, Spalmabili a base di piante, Spalmabili dolci, Confetture e marmellate	en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:breakfasts,en:plant-based-spreads,en:sweet-spreads,en:fruit-and-vegetable-preserves	Italia	en:italy	Ururi (CB)	ururi-cb	100% vegetale	en:100-vegetable					Italia		en:Italy	frutti di bosco 100% (fragole, mirtilli, ribes, more e lamponi in quantità variabili), Zucchero d'uva/ SUCCO di limone. Addensante: pectina. FRUTTA UTILIZZATA: 100g per 100g di prodotto								1	en:e440	0			0			9	c	4	Sugary snacks	Sweets	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				en:fruit-and-vegetable-preserves	https://static.openfoodfacts.org/images/products/805/278/730/0738/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/805/278/730/0738/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/805/278/730/0738/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/805/278/730/0738/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/805/278/730/0738/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/805/278/730/0738/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/805/278/730/0738/nutrition_it.10.400.jpg	https://static.openfoodfacts.org/images/products/805/278/730/0738/nutrition_it.10.200.jpg		189	791		0.1	0																																			38	35												0.9				0.03	0.012																																												9								
8033757110595	https://world.openfoodfacts.org/product/8033757110595	kiliweb	1574279738	1588706964	paté di carciofi violetto			130 g	vetro	vetro		Libera Terra	libera-terra	Epicerie, Sauces	en:groceries,en:sauces	Italia	en:italy	Italia	italia	IT-BIO-009	en:organic,en:eu-organic,en:it-bio-009					Italia	Coop	Belgio,en:italy																	8	c		Fat and sauces	Dressings and sauces	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded				en:sauces	https://static.openfoodfacts.org/images/products/803/375/711/0595/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/803/375/711/0595/front_fr.3.200.jpg	https://static.openfoodfacts.org/images/products/803/375/711/0595/front_fr.3.400.jpg	https://static.openfoodfacts.org/images/products/803/375/711/0595/front_fr.3.200.jpg			https://static.openfoodfacts.org/images/products/803/375/711/0595/nutrition_fr.5.400.jpg	https://static.openfoodfacts.org/images/products/803/375/711/0595/nutrition_fr.5.200.jpg		249	1042		24	2.8																																			5.1	4.2									3.6			1.4				1.5	0.6	0																																											8								
8001120828958	https://world.openfoodfacts.org/product/8001120828958	waistline-app	1553506527	1588406556	Flocon d'avoine			500 g	vista da 500 g,plastica	vista-da-500-g,plastica		Coop	coop	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breakfasts, Cereals and their products, Breakfast cereals, Flakes, Cereal flakes, Oat-flakes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breakfasts,en:cereals-and-their-products,en:breakfast-cereals,en:flakes,en:cereal-flakes,en:rolled-flakes,en:rolled-oats	Italia	en:italy	Italia	italia	en:st-bio-009	en:st-bio-009					Italia	Coop	Italia,en:italy				en:nuts,en:soybeans,it:mandorle-nocciole-noci-di-pecan	en:nuts,en:soybeans,it:mandorle-nocciole-noci-di-pecan	30g	30										-5	a		Cereals and potatoes	Breakfast cereals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded				en:rolled-oats	https://static.openfoodfacts.org/images/products/800/112/082/8958/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/800/112/082/8958/front_en.4.200.jpg	https://static.openfoodfacts.org/images/products/800/112/082/8958/front_en.4.400.jpg	https://static.openfoodfacts.org/images/products/800/112/082/8958/front_en.4.200.jpg			https://static.openfoodfacts.org/images/products/800/112/082/8958/nutrition_en.6.400.jpg	https://static.openfoodfacts.org/images/products/800/112/082/8958/nutrition_en.6.200.jpg		371	1552		7	1.1																																			60	1									10			12				0	0	0																																											-5								
8005986820071	https://world.openfoodfacts.org/product/8005986820071	nur	1587980601	1587980962	yogurt frutti di bosco			150 g	vetro	vetro		Carozzi	carozzi	Latticini, Cibi fermentati, Prodotti lattiero-caseari fermentati, Yogurt, Yogurt alla frutta	en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts,en:fruit-yogurts	Italia	en:italy	Italia	italia							Italia	Esselunga	Italia,en:italy	LATTE, fermenti (lactobacillus bulgaricus, streptococcus thermophilus) e16% di sciroppo di frutti di bosco composto da: zucchero, frutti in pezzi: 10% mirtilli, 10% fragole, 5% more, 3% lamponi, ribes, gelificante: pectina E440, correttore di acidità: acido citrico, aromi, conservante: potassio sorbato E202.		en:milk	en:milk	en:milk				1	en:e330	0			0			3	c	4	Milk and dairy products	Milk and yogurt	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				en:fruit-yogurts	https://static.openfoodfacts.org/images/products/800/598/682/0071/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/800/598/682/0071/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/800/598/682/0071/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/800/598/682/0071/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/800/598/682/0071/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/800/598/682/0071/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/800/598/682/0071/nutrition_it.10.400.jpg	https://static.openfoodfacts.org/images/products/800/598/682/0071/nutrition_it.10.200.jpg		103	431		3.7	2.6																																			13	12												3.4				0.1	0.04	0																																											3								
8053626860499	https://world.openfoodfacts.org/product/8053626860499	nur	1587980107	1587980558	yogurt lamponi			120 g	vetro	vetro		Lüch da Pcëi	luch-da-pcei	Latticini, Cibi fermentati, Prodotti lattiero-caseari fermentati, Yogurt, Yogurt intero	en:dairies,en:fermented-foods,en:fermented-milk-products,en:yogurts,en:whole-milk-yogurts	Italia	en:italy	Italia	italia	Senza conservanti,Senza glutine	en:gluten-free,en:no-preservatives					Italia	Esselunga	Italia,en:italy	latte intero pastorizzato del nostro Maso, zucchero, 33% lamponi - 5,28% del peso totale, gelificante: pectina, acidificante: acido citrico, aromi, fermenti lattici vivi. Senza conservanti e glutine.		en:gluten						2	en:e330,en:e440	0			0			4	c	4	Milk and dairy products	Milk and yogurt	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				en:whole-milk-yogurts	https://static.openfoodfacts.org/images/products/805/362/686/0499/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/805/362/686/0499/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/805/362/686/0499/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/805/362/686/0499/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/805/362/686/0499/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/805/362/686/0499/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/805/362/686/0499/nutrition_it.10.400.jpg	https://static.openfoodfacts.org/images/products/805/362/686/0499/nutrition_it.10.200.jpg		107	448		3.6	2.3																	4.00E-05																		15	12												3.2				0.1	0.04	0																																											4								
2000000114906	https://world.openfoodfacts.org/product/2000000114906	openfoodfacts-contributors	1587974474	1587975768	Riccioli di Lenticchie Rosse		Specialità alimentare a base di legumi	250g	Sacchetto in plastica traforata traspirante in Packaging in cartoncino Avana	sacchetto-in-plastica-traforata-traspirante-in-packaging-in-cartoncino-avana		Amanda	amanda	Cibi e bevande a base vegetale, Cibi a base vegetale, Cereali e patate, Cereali e i loro prodotti, Pasta, Pasta di Legumi	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,it:pasta-di-legumi	Italia	en:italy	Italia	italia									Italia	Farina di Lenticchie Rosse, Acqua Pura	it:Prodotto in una fabbrica che utilizza glutine	it:prodotto-in-una-fabbrica-che-utilizza-glutine			50	0		0		0			0			-6	a		Cereals and potatoes	Cereals	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded				it:pasta-di-legumi	https://static.openfoodfacts.org/images/products/200/000/011/4906/front_it.7.400.jpg	https://static.openfoodfacts.org/images/products/200/000/011/4906/front_it.7.200.jpg	https://static.openfoodfacts.org/images/products/200/000/011/4906/front_it.7.400.jpg	https://static.openfoodfacts.org/images/products/200/000/011/4906/front_it.7.200.jpg					1406	332	1406		0.2	0.1																																			53	1.4									9.1			25				0.02	0.008																																												-6								
8016323042155	https://world.openfoodfacts.org/product/8016323042155	elettra11	1587932183	1587933098	Biocroc Triangoli di mais con legumi			1 porzione	Plastica	plastica		Fior di loto	fior-di-loto	Cibi e bevande a base vegetale, Cibi a base vegetale, Snack, Cereali e patate, Snacks salati, Semi, Cereali e i loro prodotti, Semi di cereale	en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:salty-snacks,en:seeds,en:cereals-and-their-products,en:cereal-grains	Italia	en:italy	Torino	torino	Gluten-free, en:it-bio-014	en:organic,en:eu-organic,en:gluten-free,en:it-bio-014					Italia	Erboristeria	en:Italy	Mais 57%, misto di legumi 30%,olio vegetale bio, proteine di piselli, sale, aroma naturale di oliva .			en:milk,en:soybeans	en:milk,en:soybeans	100g	100		0		0			0			-1	a	3	Cereals and potatoes	Cereals	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				en:cereal-grains	https://static.openfoodfacts.org/images/products/801/632/304/2155/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/801/632/304/2155/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/801/632/304/2155/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/801/632/304/2155/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/801/632/304/2155/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/801/632/304/2155/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/801/632/304/2155/nutrition_it.9.400.jpg	https://static.openfoodfacts.org/images/products/801/632/304/2155/nutrition_it.9.200.jpg		422	1766		11	1.5																																			65	1.1									6.8			14				0.9	0.36																																												-1								
2388397003926	https://world.openfoodfacts.org/product/2388397003926	nur	1587910815	1587911030	I salumi da ';cinta senese DOP';			4 pezzi	plastica	plastica		Renieri	renieri	Salumi	it:salumi	Italia	en:italy	Italia	italia	en:gluten-free, en:no-gluten	en:no-gluten					Italia	Conad	Italia,en:italy	Carne di suino ';Cinta Senese DOP'; 96%, sale, spezie. Antiossidanti: acido ascorbico. Conservanti: nitrato di potassio. SENZA GLUTINE								2	en:e252,en:e300	0			0			24	e	3	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				it:salumi	https://static.openfoodfacts.org/images/products/238/839/700/3926/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/238/839/700/3926/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/238/839/700/3926/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/238/839/700/3926/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/238/839/700/3926/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/238/839/700/3926/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/238/839/700/3926/nutrition_it.10.400.jpg	https://static.openfoodfacts.org/images/products/238/839/700/3926/nutrition_it.10.200.jpg		350	1464		39	16																																			0.1	0									0			29.3				3	1.2	0																																											24								
8001120854735	https://world.openfoodfacts.org/product/8001120854735	nur	1587908409	1587909208	Lasagne fresche			250 g	plastica	plastica		Coop	coop	Pasta-all-uovo	it:pasta-all-uovo	Italia	en:italy	Italia	italia	senza uso di antibiotici	it:senza-uso-di-antibiotici					Italia	Coop	Italia,en:italy	semola di grano duro (origine Italia), uova fresche pastorizzate di categoria A da galline allevate a terra 20%. Può contenere tracce di soia.			en:soybeans	en:soybeans	120g	120		0		0			0			-4	a	1	unknown	unknown	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				it:pasta-all-uovo	https://static.openfoodfacts.org/images/products/800/112/085/4735/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/800/112/085/4735/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/800/112/085/4735/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/800/112/085/4735/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/800/112/085/4735/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/800/112/085/4735/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/800/112/085/4735/nutrition_it.10.400.jpg	https://static.openfoodfacts.org/images/products/800/112/085/4735/nutrition_it.10.200.jpg		285	1192		3.2	1																																			52	1.1									2.4			11				0.07	0.028	0																																											-4								
8019514024428	https://world.openfoodfacts.org/product/8019514024428	nur	1587854469	1587854762	olive taggiasche in salamoia			190 g	vetro	vetro		Bennet	bennet	Cibi e bevande a base vegetale, Cibi a base vegetale, Sottaceti, Prodotti dell'ulivo, Sottaceti a base di vegetali, Olive, Olive verdi, Olive verdi in salamoia	en:plant-based-foods-and-beverages,en:plant-based-foods,en:pickles,en:olive-tree-products,en:plant-based-pickles,en:olives,en:green-olives,en:green-olives-in-brine	Italia	en:italy	Italia	italia	Senza glutine	en:gluten-free					Italia	Bennet	Italia,en:italy	Olive, acqua, sale, correttore di acidità: acido citrico, aromi naturali.								1	en:e330	0			0			12	d	4	Salty snacks	Salty and fatty products	en:to-be-checked, en:complete, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-completed, en:categories-completed, en:brands-completed, en:packaging-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded				en:green-olives-in-brine	https://static.openfoodfacts.org/images/products/801/951/402/4428/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/801/951/402/4428/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/801/951/402/4428/front_it.4.400.jpg	https://static.openfoodfacts.org/images/products/801/951/402/4428/front_it.4.200.jpg	https://static.openfoodfacts.org/images/products/801/951/402/4428/ingredients_it.7.400.jpg	https://static.openfoodfacts.org/images/products/801/951/402/4428/ingredients_it.7.200.jpg	https://static.openfoodfacts.org/images/products/801/951/402/4428/nutrition_it.10.400.jpg	https://static.openfoodfacts.org/images/products/801/951/402/4428/nutrition_it.10.200.jpg		219	916		22	3.6																																			1.3	1.3									3.5			1.7				3.1	1.24	0																																											12								
