,product_name,allergens_tags,additives_tags,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,main_category,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,starch_100g,polyols_100g,fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g
1277,crema di pistacchi,0,0,12.0,d,unknown,unknown,it:crema,0.0,608.0,2544.0,0.0,56.1,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,4.5,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1879,crema marroni,0,en:e440,11.0,d,unknown,unknown,en:chestnut-spreads,0.0,254.0,1063.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,2.6,1.2,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,crema spalmabile,en:nuts,"en:e322,en:e322i",15.0,d,Sugary snacks,Sweets,en:cocoa-and-hazelnuts-spreads,0.0,525.0,2197.0,0.0,28.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.9,53.9,0.0,0.0,4.9,4.1,0.0,0.0,0.006,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,crepes alla mozzarella e pomodoro,0,0,5.0,c,unknown,unknown,it:prodotto-in-italia,0.0,250.0,1046.0,0.0,12.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,7.3,0.0,0.0,0.0,6.9,0.0,0.0,0.99,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1193,crescenza,0,0,16.0,d,Milk and dairy products,Cheese,en:cow-cheeses,0.0,276.0,1155.0,0.0,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,crich sfoglie,0,0,16.0,d,Salty snacks,Appetizers,en:crackers,0.0,439.0,1837.0,0.0,12.0,1.1000000238419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,2.4000000953674,0.0,0.0,0.0,11.0,0.0,0.0,2.3,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734,croccante,"en:eggs,en:gluten,en:milk,en:nuts","en:e163,en:e401,en:e471",27.0,e,Milk and dairy products,Ice cream,en:ice-creams,0.0,246.0,1029.0,0.0,15.0,8.3999996185303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,30.0,0.0,0.0,0.0,30.0,0.0,0.0,3.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1480,croccanti di filetti di merluzxo,0,0,2.0,b,Fish Meat Eggs,Fish and seafood,en:fishes,0.0,180.0,753.0,0.0,8.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,1.1,0.0,0.0,0.0,12.8,0.0,0.0,1.24,0.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1735,crocchetta mediterranea,"en:eggs,en:gluten,en:milk",en:e330,-2.0,a,Cereals and potatoes,Bread,en:veggie-burgers,0.0,189.0,791.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.5,0.0,0.0,3.0,8.5,0.0,0.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130,crocchini,"en:eggs,en:gluten,en:milk,en:nuts,en:soybeans","en:e163,en:e322,en:e401,en:e412,en:e471",18.0,d,Milk and dairy products,Ice cream,en:ice-creams,0.0,285.0,1192.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,29.0,0.0,0.0,1.2,3.0,0.0,0.0,0.12,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1470,crockki bites,en:gluten,0,12.0,d,unknown,unknown,en:sweet-snacks,0.0,5.5,23.0,0.0,18.2,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.6,22.5,0.0,0.0,3.6,9.4,0.0,0.0,0.53,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,croissant con crema al cioccolato,"en:eggs,en:gluten,en:milk",0,13.0,d,sugary-snacks,pastries,en:croissants,0.0,388.0,1623.0,0.0,15.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,20.0,0.0,0.0,1.0,7.6,0.0,0.0,0.46,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2593,croissant tutta sfoglia,"en:eggs,en:gluten,en:milk",en:e471,22.0,e,sugary-snacks,pastries,en:croissants,0.0,432.0,1810.0,0.0,21.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,18.5,0.0,0.0,0.0,7.25,0.0,0.0,0.775,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2280,crostata con confettura di albicocca,en:gluten,"en:e330,en:e440,en:e450,en:e450i,en:e500,en:e500ii,en:e503,en:e503ii",9.0,c,Sugary snacks,Biscuits and cakes,en:crostata,0.0,200.0,837.0,0.0,6.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,19.0,0.0,0.0,0.8,2.5,0.0,0.0,0.23,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2126,crostatina all'albicocca dolci del castello,"en:eggs,en:gluten,en:milk","en:e300,en:e330,en:e450,en:e450i,en:e500,en:e500ii,en:e503,en:e503ii",21.0,e,Sugary snacks,Sweets,en:confectioneries,1730.0,413.0,1730.0,0.0,12.5,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3,36.6,0.0,0.0,1.4,5.6,0.0,0.0,1.025,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,crostini dorati,en:gluten,0,2.0,b,Cereals and potatoes,Bread,en:breads,0.0,428.0,1791.0,0.0,9.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,4.3,0.0,0.0,3.7,10.0,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,crostino con farina integrale,"en:gluten,en:sesame-seeds",0,-1.0,a,Cereals and potatoes,Bread,en:breads,0.0,416.0,1741.0,0.0,8.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4.1,0.0,0.0,7.4,12.2,0.0,0.0,1.08,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,crunchy,0,0,16.0,d,Cereals and potatoes,Breakfast cereals,en:mueslis,0.0,460.0,1925.0,0.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,18.0,0.0,0.0,8.1,9.0,0.0,0.0,18.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,cruscam slim,0,0,-4.0,a,Cereals and potatoes,Breakfast cereals,en:mixed-cereal-flakes,0.0,330.0,1381.0,0.0,3.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1,7.2,0.0,0.0,31.0,14.6,0.0,0.0,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,céréales complètes,0,0,-6.0,a,Cereals and potatoes,Cereals,en:cereal-brans,0.0,362.0,1515.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,4.4,0.0,0.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,dado classico,0,en:e621,22.0,e,unknown,unknown,it:dado,1063.0,256.0,1063.0,0.0,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.3,0.0,0.0,1.4,14.0,0.0,0.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,danacol bianco,0,"en:e330,en:e331,en:e950,en:e955",8.0,d,Beverages,Artificially sweetened beverages,en:fermented-milk-drinks,170.0,38.0,170.0,0.0,1.1000000238419,0.10000000149012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3000001907349,4.0,0.0,0.0,0.0,2.7000000476837,0.0,0.0,0.13,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2405,danacol danacol bianco,en:milk,"en:e330,en:e331,en:e950,en:e955",-1.0,a,unknown,unknown,it:bevanda-al-latte-fermentato,0.0,40.0,167.0,0.0,1.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,4.1,0.0,0.0,0.0,3.2,0.0,0.0,0.13,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
870,day by day,0,0,11.0,d,Sugary snacks,Biscuits and cakes,en:chocolate-cereal-bars,0.0,407.0,1703.0,0.0,10.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.7,1.0,0.0,0.0,1.0,6.6,0.0,0.0,0.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0003,0.0032,0.0003,4e-05,0.0,0.0005,0.0,0.0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,daygum protex,en:soybeans,"en:e321,en:e322,en:e341,en:e341ii,en:e420,en:e421,en:e422,en:e466,en:e473,en:e903,en:e951,en:e965,en:e965ii,en:e967",2.0,b,unknown,unknown,it:gomma-da-masticare,0.0,170.0,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2204,daygum white,en:soybeans,"en:e132,en:e321,en:e322,en:e414,en:e420,en:e422,en:e451,en:e473,en:e903,en:e950,en:e951,en:e953,en:e965,en:e965ii,en:e967",1.0,b,unknown,unknown,it:gomma-da-masticare,0.0,70.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2466,delizie d'italia,0,"en:e330,en:e440",14.0,d,Sugary snacks,Sweets,en:candies,0.0,340.0,1423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,derby succo frut. rossi pet lt1,0,0,6.0,d,unknown,unknown,en:juices-and-nectars,0.0,19.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2522,dessert al cioccolato e panna montata,en:milk,"en:e428,en:e471,en:e472b",8.0,c,Milk and dairy products,Dairy desserts,en:refrigerated-chocolate-custard-dessert,0.0,160.0,669.0,0.0,8.3,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,0.0,0.0,0.0,3.1,0.0,0.0,0.13,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,dessert proteico - gusto vaniglia,0,en:e950,-3.0,a,Milk and dairy products,Dairy desserts,fr:cremes-dessert-vanille,0.0,74.0,310.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.8,0.0,0.0,0.0,10.0,0.0,0.0,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,die feine naturrein orange,0,en:e440,12.0,d,Sugary snacks,Sweets,en:marmalades,858.0,202.0,858.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,48.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182,digpreparato pe pane nero ai cereali,0,0,6.0,c,Cereals and potatoes,Bread,en:wholemeal-breads,0.0,351.0,1469.0,0.0,4.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,4.0,0.0,0.0,5.6142,14.2,0.0,0.0,1.61,0.644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1898,ditali rigati n°47,en:gluten,0,-4.0,a,unknown,unknown,it:pasta-trafilata-al-bronzo,0.0,353.0,1477.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,4.0,0.0,0.0,3.0,14.5,0.0,0.0,0.02,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,ditalini,0,0,-5.0,a,Cereals and potatoes,Cereals,en:gluten-free-pasta,0.0,347.0,1452.0,0.0,2.9000000953674,0.69999998807907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.89999997615814,0.0,0.0,4.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,divella penne ziti rigate 27 500 grs,0,0,-1.0,a,Cereals and potatoes,Cereals,en:penne-rigate,0.0,355.0,1485.0,0.0,1.7000000476837,0.89999997615814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,3.9000000953674,0.0,0.0,0.0,13.0,0.0,0.0,0.0040000001899898,0.0016000000759959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,doemi,en:eggs,"en:e500,en:e500ii,en:e965",10.0,c,Sugary snacks,Biscuits and cakes,fr:biscuits-edulcores,0.0,471.0,1971.0,0.0,21.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.5,0.0,0.0,6.7,8.3999996185303,0.0,0.0,0.39,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1538,dolcificante,0,0,14.0,d,unknown,unknown,en:sweeteners,0.0,362.0,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,dolcificante alla stevia,0,0,14.0,d,Sugary snacks,Sweets,en:sugars,0.0,374.0,1565.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,drink riso,0,0,0.0,b,Beverages,Plant-based milk substitutes,it:bevande-vegetali,0.0,56.0,234.0,0.0,1.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,4.2,0.0,0.0,0.0,0.5,0.0,0.0,0.07,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1118,duetto burrata e basilico,"en:celery,en:eggs,en:fish,en:gluten,en:milk","en:e500,en:e500ii",13.0,d,Cereals and potatoes,Cereals,en:fresh-pasta,1215.0,273.0,1215.0,0.0,9.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,3.4,0.0,0.0,0.0,10.0,0.0,0.0,1.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2602,"duetto, asparagi in pezzi e parmigiano reggiano","en:eggs,en:gluten,en:milk,it:formaggio,it:panna",0,13.0,d,Composite foods,One-dish meals,en:stuffed-pastas,0.0,268.0,1121.0,0.0,9.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.7,0.0,0.0,0.0,9.6,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1539,echte kölln kernige fiocchi d'avena robusti,0,0,-5.0,a,Cereals and potatoes,Breakfast cereals,en:rolled-oats,0.0,361.0,1510.0,0.0,6.7,1.3,0.0,0.0,0.0,0.0,0.147,0.0,0.0,56.0,1.2,0.0,0.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
731,edamer,en:milk,0,15.0,d,Milk and dairy products,Cheese,en:edam,0.0,314.0,1314.0,0.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.65,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2401,emiliane cannelloni,en:eggs,0,0.0,b,Cereals and potatoes,Cereals,en:dry-egg-pastas,0.0,369.0,1544.0,0.0,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.07,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2400,emiliane fettuccine,0,0,-4.0,a,Cereals and potatoes,Cereals,en:pastas,1569.0,0.0,1569.0,0.0,5.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,3.0,0.0,0.0,4.0,14.5,0.0,0.0,0.09,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1764,emiliane tortellini prosciutto crudo,"en:gluten,en:milk",0,8.0,c,Cereals and potatoes,Cereals,en:meat-tortellinis,0.0,404.0,1690.0,0.0,12.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,2.0,0.0,0.0,3.3,15.5,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,emmental,en:milk,0,7.0,c,Milk and dairy products,Cheese,en:grated-emmentaler,0.0,0.0,0.0,0.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.64,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,enervit protein,0,0,19.0,e,unknown,unknown,en:protein-bars,0.0,416.0,1741.0,0.0,13.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,34.1,0.0,0.0,0.0,31.0,0.0,0.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,equik,0,0,9.0,c,unknown,unknown,en:cocoa-powders,0.0,344.0,1439.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,69.0,0.0,0.0,8.0,7.0,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205,equilibrio pum cake integrali,0,"en:e341,en:e341i,en:e500,en:e500ii",12.0,d,unknown,unknown,en:sweet-snacks,0.0,378.0,1582.0,0.0,16.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,25.8,0.0,0.0,2.0,6.8,0.0,0.0,0.7,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
