product_name,categoria,packaging_tags,categories_tags,labels_tags,allergens_tags,additives_n,additives_tags,nutriscore_score,nutriscore_grade,nova_group,pnns_groups_1,pnns_groups_2,main_category,energy_100g,fat_100g,saturated-fat_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,vitamin-a_100g,vitamin-d_100g,vitamin-e_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,vitamin-b12_100g,pantothenic-acid_100g,potassium_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,iodine_100g
salsa pomodoro e ricotta,Salse e condimenti,glas,"en:groceries,en:sauces,en:pasta-sauces,en:tomato-sauces,en:food","en:no-gluten,en:green-dot,en:made-in-italy,fr:aoc","en:eggs,en:milk",1.0,en:e1105,3.0,c,4.0,Fat and sauces,Dressings and sauces,en:food,406.0,5.8,1.9,0.0,0.0,0.0,6.8,5.0,1.8,3.4,1.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsa pomodoro provenzale,Salse e condimenti,"bocal-verre,couvercle-metal,fr-pot-en-verre,fr-couvercle-en-metal,bocal","en:groceries,en:sauces,en:pasta-sauces,en:tomato-sauces,en:provencale-sauces","en:gluten-free,fr:carton-recyclable,fr:metal-recyclable",0,0.0,0,-1.0,a,3.0,Fat and sauces,Dressings and sauces,en:provencale-sauces,284.0,4.0,0.3,0.0,0.0,0.0,5.9,5.0,1.5,1.4,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsa rosa,Salse e condimenti,vetro,"en:groceries,en:sauces,en:mayonnaises","en:gluten-free,en:no-preservatives",0,0.0,0,20.0,e,0.0,Fat and sauces,Dressings and sauces,en:mayonnaises,2724.0,71.0,8.199999809,0.0,0.0,0.0,1.399999976,1.0,0.0,0.800000012,0.930000007,0.372000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsa tartara,Salse e condimenti,0,"en:groceries,en:sauces,en:tartare-sauces",0,0,0.0,0,18.0,d,0.0,Fat and sauces,Dressings and sauces,en:tartare-sauces,2561.0,66.9,7.1,0.0,0.0,0.0,1.3,0.1,0.0,1.2,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsa teriyaki,Salse e condimenti,0,"en:groceries,en:sauces,en:teriyaki-sauces",0,0,0.0,0,20.0,e,0.0,Fat and sauces,Dressings and sauces,en:teriyaki-sauces,728.0,0.2,0.1,0.0,0.0,0.0,42.6,38.7,0.4,0.2,3.04,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsa tonnata,Salse e condimenti,0,"en:groceries,en:sauces",en:no-gluten,0,0.0,0,23.0,e,0.0,Fat and sauces,Dressings and sauces,en:sauces,2761.0,70.7,7.1,0.0,0.0,0.0,1.6,1.5,0.0,4.2,1.9,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsa verde,Salse e condimenti,0,"en:groceries,en:sauces",0,0,0.0,0,21.0,e,0.0,Fat and sauces,Dressings and sauces,en:sauces,1946.0,47.0,5.6,0.0,0.0,0.0,8.6,6.8,0.0,1.2,2.8,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsicce con pollo e tacchino,Carne,0,"en:meats,en:poultries",en:gluten-free,0,3.0,"en:e262,en:e262ii,en:e301,en:e401",13.0,d,4.0,Fish Meat Eggs,Meat,en:poultries,724.0,12.0,4.2,0.0,0.0,0.0,1.3,0.7,0.0,15.0,1.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2e-05
salsiccette di vitello con bovino adulto,Carne,0,"en:meats,en:prepared-meats,en:sausages",en:gluten-free,0,3.0,"en:e300,en:e301,en:e331",15.0,d,4.0,Fish Meat Eggs,Processed meat,en:sausages,736.0,12.0,6.0,0.0,0.0,0.0,0.5,0.5,0.5,16.0,1.9,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsiccia di cervo,Carne,0,"en:meats,en:prepared-meats,en:sausages",0,0,0.0,0,1.0,b,0.0,Fish Meat Eggs,Processed meat,en:sausages,732.0,10.0,4.6,0.0,0.0,0.0,4.4,0.7,4.6,14.8,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsiccia di pollo,Carne,0,"en:meats,en:prepared-meats,en:sausages",en:no-gluten,0,2.0,"en:e262,en:e301",17.0,d,4.0,Fish Meat Eggs,Processed meat,en:sausages,967.0,19.0,7.5,0.0,0.0,0.0,1.8,0.0,2.3,12.0,2.4,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
salsiccia pollo e tacchino,Carne,vaschetta,"en:meats,en:prepared-meats,en:sausages",0,0,1.0,en:e300,12.0,d,4.0,Fish Meat Eggs,Processed meat,en:sausages,594.0,8.7,2.8,0.0,0.0,0.0,0.9,0.9,0.0,15.0,2.2,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sarde piccanti,Pesce,"fe,pap21","en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:tunas,en:canned-tunas,en:tuna-in-brine",0,en:celery,0.0,0,0.0,b,0.0,Fish Meat Eggs,Fish and seafood,en:tuna-in-brine,393.0,0.5,0.2,0.1,0.2,0.0,0.2,0.0,0.0,22.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-07,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
sardine in aceto,Pesce,tin,"en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:sardines,en:canned-sardines,en:sardines-in-oil",0,en:fish,0.0,0,4.0,c,3.0,Fish Meat Eggs,Fish and seafood,en:sardines-in-oil,920.0,14.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,23.3,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sashimi limone e pepe rosa,Pesce,0,"en:seafood,en:fishes,en:salmons,en:smoked-fishes,en:smoked-salmons",0,0,0.0,0,13.0,d,0.0,Fish Meat Eggs,Fish and seafood,en:smoked-salmons,774.0,10.0,1.7,0.0,0.0,0.0,0.8,0.0,0.0,23.0,3.1,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sashimi salmone,Pesce,canned,"en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:mackerels,en:tinned-mackerels",en:made-in-spain,0,0.0,0,3.0,c,3.0,Fish Meat Eggs,Fish and seafood,en:tinned-mackerels,900.0,12.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sashimi sgombro,Pesce,0,"en:canned-foods,en:seafood,en:fishes",0,0,0.0,0,11.0,d,3.0,Fish Meat Eggs,Fish and seafood,en:fishes,1176.0,21.0,5.2,0.0,0.0,1.7,0.0,0.0,0.0,23.0,0.79,0.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sashimi tonno,Pesce,0,"en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:tunas,en:canned-tunas",0,0,0.0,0,11.0,d,3.0,Fish Meat Eggs,Fish and seafood,en:canned-tunas,1504.0,6.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scaloppine di tonno a pinne gialle,Pesce,0,"en:seafood,en:fishes,en:tunas",0,0,0.0,0,-4.0,a,0.0,Fish Meat Eggs,Fish and seafood,en:tunas,418.0,1.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.18,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scamorza affumicata,Latticini,0,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:scamorza",en:no-gluten,0,0.0,0,21.0,e,3.0,Milk and dairy products,Cheese,en:scamorza,4782.0,21.0,15.0,0.0,0.0,0.0,0.5,0.5,0.0,21.0,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scamorzina affumicata,Latticini,0,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:scamorza",0,0,0.0,0,12.0,d,0.0,Milk and dairy products,Cheese,en:scamorza,1314.0,25.0,17.0,0.0,0.0,0.0,0.5,0.5,0.0,22.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scorfano,Pesce,scatola,"en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:tunas,en:canned-tunas",0,0,0.0,0,5.0,c,3.0,Fish Meat Eggs,Fish and seafood,en:canned-tunas,1322.0,26.0,4.6,0.0,0.0,0.0,0.5,0.5,0.0,20.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sedano,Verdura,sachet,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables,en:leaf-vegetables,en:cauliflowers,en:frozen-cauliflower-florets",0,0,0.0,0,-7.0,a,1.0,fruits-and-vegetables,vegetables,en:frozen-cauliflower-florets,75.0,0.9,0.2,0.0,0.0,0.0,1.1,1.0,2.7,1.6,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senape,Salse e condimenti,plastica,"en:groceries,en:condiments,en:sauces,en:mustards","en:gluten-free,en:no-colorings",en:mustard,1.0,en:e270,9.0,c,3.0,Fat and sauces,Dressings and sauces,en:mustards,434.0,5.5,0.3,0.0,0.0,0.0,8.0,3.5,2.5,4.4,3.6,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
senape aroma miele,Salse e condimenti,vetro,"en:groceries,en:condiments,en:sauces,en:mustards",0,0,0.0,0,11.0,d,0.0,Fat and sauces,Dressings and sauces,en:mustards,397.0,6.0,0.3,0.0,0.0,0.0,2.8,0.9,0.0,5.8,4.7,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sfoglie di cioccolato fondente extra,Dolci,cartone,"en:snacks,en:sweet-snacks,en:cocoa-and-its-products,en:chocolates,en:dark-chocolates",en:no-gluten,0,0.0,0,17.0,d,4.0,Sugary snacks,Chocolate products,en:dark-chocolates,2268.0,39.0,24.0,0.0,0.0,0.0,32.0,28.0,13.0,8.4,0.02,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simmenthal,Carne,"boites,metal,buatta","en:canned-foods,en:meats,en:beef,en:canned-meats",0,0,3.0,"en:e251,en:e406,en:e621",3.0,c,4.0,Fish Meat Eggs,Meat,en:canned-meats,258.0,1.5,0.7,0.0,0.0,0.0,0.2,0.2,0.5,11.0,1.9,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snack arachidi,Oli e noccioline,sottovuoto,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:legumes,en:nuts-and-their-products,en:nuts,en:peanuts",0,en:peanuts,0.0,0,8.0,c,3.0,Salty snacks,Nuts,en:peanuts,2531.0,50.0,6.1,0.0,0.0,0.0,9.1,6.2,0.0,26.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sogliola all'olio,Pesce,"beutel,dose","en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:tunas,en:canned-tunas",0,0,0.0,0,16.0,d,3.0,Fish Meat Eggs,Fish and seafood,en:canned-tunas,1695.0,38.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.3,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spaghettata di mare ocean sea,Pesce,surgelato,"en:seafood,en:fishes",0,"en:crustaceans,en:molluscs",0.0,0,-4.0,a,3.0,Fish Meat Eggs,Fish and seafood,en:fishes,238.0,1.9,0.3,0.0,0.0,0.0,8.9,0.2,0.0,8.9,0.3,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spaghetti gluten free,Pasta e Cereali,"fr-05-pp,fr-green-dot,fr-bag-not-currently-recyclable,pt-ecoponto-amarelo,fr-paquet,fr-food-safe,fr-tidyman-wastebasket,fr-test","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:products-without-gluten,en:dry-pastas,en:gluten-free-pasta,en:spaghetti",en:no-gluten,0,1.0,en:e471,-1.0,a,4.0,Cereals and potatoes,Cereals,en:spaghetti,1558.0,2.4,0.6,0.0,0.0,0.0,79.0,1.2,2.2,6.4,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spaghetto,Pasta e Cereali,"papier,sec","en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:durum-wheat-pasta,en:dried-wholemeal-pasta,en:spaghetti,en:whole-durum-wheat-pasta,en:durum-wheat-spaghetti,en:whole-durm-wheat-spaghetti,en:whole-wheat-spaghetti","en:high-fibres,en:made-in-italy,fr:trefilage-au-bronze",en:gluten,0.0,0,-6.0,a,1.0,Cereals and potatoes,Cereals,en:whole-wheat-spaghetti,1477.0,2.3,0.3,0.0,0.0,0.0,65.0,3.3,7.5,15.0,0.08,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spaghettoni,Pasta e Cereali,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:dry-pastas,en:durum-wheat-pasta,en:spaghetti,en:durum-wheat-spaghetti",0,0,0.0,0,-1.0,a,0.0,Cereals and potatoes,Cereals,en:durum-wheat-spaghetti,1490.0,1.5,0.3,0.0,0.0,0.0,71.7,3.5,0.0,12.5,0.002,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speck,Carne,plastica,"en:meats,en:prepared-meats,en:hams,en:white-hams",0,0,2.0,"en:e250,en:e301",5.0,c,4.0,Fish Meat Eggs,Processed meat,en:white-hams,536.0,6.0,1.2,0.0,0.0,0.0,0.5,0.5,0.0,18.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speck cotto,Carne,0,"en:meats,en:prepared-meats,en:hams",en:gluten-free,0,5.0,"en:e250,en:e301,en:e331,en:e450,en:e451",15.0,d,4.0,Fish Meat Eggs,Processed meat,en:hams,678.0,9.0,3.5,0.0,0.0,0.0,1.2,0.9,0.0,19.0,2.3,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
speck in sticks,Carne,0,"en:meats,en:prepared-meats,en:hams,en:cured-ham,en:smoked-cured-ham,fr:specks,en:raw-cured-ham",en:no-gluten,0,2.0,"en:e250,en:e301",20.0,e,3.0,Fish Meat Eggs,Processed meat,en:raw-cured-ham,1172.0,18.0,7.2,0.0,0.0,0.0,0.5,0.5,0.0,29.0,4.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spigola,Pesce,boite,"en:canned-foods,en:seafood,en:fishes,en:canned-fishes,en:tunas,en:canned-tunas",0,en:fish,0.0,0,0.0,b,3.0,Fish Meat Eggs,Fish and seafood,en:canned-tunas,569.0,1.8,0.8,0.0,0.0,0.0,0.5,0.5,0.0,30.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spinaci,Verdura,0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables",0,0,0.0,0,-8.0,a,1.0,fruits-and-vegetables,vegetables,en:frozen-vegetables,113.0,0.4,0.1,0.0,0.0,0.0,3.0,1.8,2.6,2.8,0.18,0.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spinaci con foglia a cubetti,Verdura,"enballage-plastique,surgele","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables,en:leaf-vegetables,en:spinachs,en:frozen-spinachs","en:organic,en:eu-organic,en:it-bio-009",0,0.0,0,-9.0,a,1.0,fruits-and-vegetables,vegetables,en:frozen-spinachs,172.0,14.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spinaci con mozzarella,Verdura,plastica,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables",0,en:milk,1.0,en:e1105,-3.0,a,3.0,fruits-and-vegetables,vegetables,en:frozen-vegetables,280.0,3.4,1.1,0.0,0.0,0.0,4.1,1.2,0.0,4.2,0.75,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spinaci filanti,Verdura,"plastica,o-7","en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:frozen-foods,en:vegetables-based-foods,en:frozen-plant-based-foods,en:frozen-vegetables",0,"en:eggs,en:gluten,en:milk",0.0,0,-3.0,a,3.0,fruits-and-vegetables,vegetables,en:frozen-vegetables,351.0,5.0,2.9,0.0,0.0,0.0,3.1,1.2,1.6,5.9,0.68,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stinco di maiale,Carne,0,"en:meats,en:prepared-meats",en:no-gluten,0,0.0,0,12.0,d,4.0,Fish Meat Eggs,Processed meat,en:prepared-meats,699.0,7.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
storione bianco,Pesce,"carta,plastica","en:seafood,en:fishes,en:fish-fillets","en:fsc,en:fsc-mix,en:sustainable-fishery,it:friend-of-the-sea",0,0.0,0,11.0,d,3.0,Fish Meat Eggs,Fish and seafood,en:fish-fillets,473.0,2.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stracchino,Latticini,0,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stracchino",0,0,0.0,0,10.0,c,0.0,Milk and dairy products,Cheese,en:stracchino,1138.0,23.0,17.0,0.0,0.0,0.0,2.200000048,2.200000048,0.0,14.0,0.64,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stracchino senza lattosio,Latticini,0,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:italian-cheeses,en:stracchino",en:no-lactose,0,0.0,0,12.0,d,0.0,Milk and dairy products,Cheese,en:stracchino,1117.0,23.0,16.0,0.0,0.0,0.0,1.9,1.3,0.0,14.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
succo di limone,Salse e condimenti,0,"en:groceries,en:sauces,en:pestos",0,0,0.0,0,0.0,b,0.0,Fat and sauces,Dressings and sauces,en:pestos,117.0,0.1,0.0,0.0,0.0,0.0,6.5,1.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo al basilico,Salse e condimenti,0,"en:groceries,en:sauces,en:tomato-sauces,en:tomato-sauces-with-basil",0,0,0.0,0,5.0,c,0.0,Fat and sauces,Dressings and sauces,en:tomato-sauces-with-basil,230.0,2.6,0.3,0.0,0.0,0.0,5.4,4.4,0.0,1.5,1.2,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo al pomodoro e ricotta,Salse e condimenti,0,"en:groceries,en:sauces,en:tomato-sauces,en:tomato-sauces-with-cheese,en:tomato-sauces-with-ricotta",0,0,0.0,0,4.0,c,0.0,Fat and sauces,Dressings and sauces,en:tomato-sauces-with-ricotta,385.0,4.7,1.6,0.0,0.0,0.0,7.9,4.9,1.0,3.9,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo all'arrabiata,Salse e condimenti,vetro,"en:groceries,en:sauces,en:pasta-sauces,en:tomato-sauces,en:arrabbiata-sauces,it:sughi,it:sughi-all-arrabbiata",0,0,0.0,0,-2.0,a,3.0,Fat and sauces,Dressings and sauces,it:sughi-all-arrabbiata,250.0,2.2,0.4,0.0,0.0,0.0,7.4,6.3,1.3,1.9,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo alla bolognese,Salse e condimenti,0,"en:groceries,en:meat-based-products,en:sauces,en:meat-based-sauces,en:pasta-sauces,en:meat-based-pasta-sauces,en:bolognese-sauces",0,0,0.0,0,8.0,c,0.0,Fat and sauces,Dressings and sauces,en:bolognese-sauces,444.0,6.8,3.0,0.0,0.0,0.0,5.6,4.8,0.0,4.8,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo alla puttanesca,Salse e condimenti,0,"en:groceries,en:sauces,en:pasta-sauces,en:tomato-sauces,fr:sauces-puttanesca,en:tomate-sauces",en:no-gluten,0,0.0,0,8.0,c,3.0,Fat and sauces,Dressings and sauces,en:tomate-sauces,268.0,3.8,0.2,0.0,0.0,0.0,5.5,4.6,0.0,1.3,1.7,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo alle melanzane,Salse e condimenti,"vetro,metallo","en:groceries,en:sauces,en:pasta-sauces,en:tomato-sauces","en:organic,en:eu-organic,en:fair-trade,en:it-bio-006,en:made-in-italy",0,0.0,0,4.0,c,3.0,Fat and sauces,Dressings and sauces,en:tomato-sauces,310.0,4.5,0.8,0.0,0.0,0.0,7.0,5.7,0.0,1.7,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo alle olive,Salse e condimenti,0,"en:groceries,en:sauces,en:tomato-sauces,en:tomato-sauces-with-olives",en:gluten-free,0,0.0,0,7.0,c,0.0,Fat and sauces,Dressings and sauces,en:tomato-sauces-with-olives,293.0,4.5,1.0,0.0,0.0,0.0,5.4,4.9,0.0,1.2,1.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo alle vongole,Salse e condimenti,vetro,"en:groceries,en:sauces,en:pasta-sauces",0,0,0.0,0,5.0,c,0.0,Fat and sauces,Dressings and sauces,en:pasta-sauces,301.0,3.5,0.5,0.0,0.0,0.0,6.7,3.9,0.0,3.2,1.5,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sugo vegetale con melanzane e tofu,Salse e condimenti,0,"en:groceries,en:sauces",0,0,0.0,0,2.0,b,0.0,Fat and sauces,Dressings and sauces,en:sauces,301.0,4.6,0.8,0.0,0.0,0.0,5.9,3.6,1.7,1.7,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tabasco,Salse e condimenti,0,"en:groceries,en:sauces,en:pimented-sauces",en:gluten-free,0,0.0,0,7.0,c,0.0,Fat and sauces,Dressings and sauces,en:pimented-sauces,67.0,0.7,0.2,0.0,0.0,0.0,1.6,0.0,0.0,1.0,1.8,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
